id_sprzedaz,id_sklep,id_dokumentsprzedazy,ilosc_produktu,id_produkt
1004648,26412,1111111370,1,1011297
1004649,26412,1111111370,8,1011247
1004650,26412,1111111370,4,1011222
1004651,26412,1111111370,10,1011269
1004652,26412,1111111370,6,1011224
1004653,26412,1111111370,9,1011258
1004654,26412,1111111370,2,1011249
1004655,26412,1111111370,5,1011161
1004656,26412,1111111370,3,1011196
1004657,36796,1111113494,3,1011173
1004658,14730,1111113495,7,1011304
1004659,54968,1111113496,10,1011271
1004660,27710,1111113497,4,1011136
1004661,12134,1111113498,1,1011282
1004662,17326,1111113499,4,1011240
1004663,23816,1111113500,3,1011226
1004664,35498,1111113501,9,1011181
1004665,18624,1111113502,4,1011134
1004666,48478,1111113503,4,1011242
1004667,45882,1111113504,5,1011261
1004668,16028,1111111371,7,1011131
1004669,16028,1111111371,1,1011130
1004670,16028,1111111371,2,1011171
1004671,16028,1111111371,4,1011128
1004672,16028,1111111371,2,1011155
1004673,16028,1111111371,6,1011153
1004674,16028,1111111371,8,1011115
1004675,16028,1111111371,7,1011244
1004676,16028,1111111371,8,1011320
1004677,16028,1111111371,6,1011219
1004678,16028,1111111371,4,1011150
1004679,16028,1111111371,4,1011293
1004680,16028,1111111371,9,1011262
1004681,16028,1111111371,8,1011122
1004682,16028,1111111371,7,1011278
1004683,16028,1111111371,4,1011112
1004684,47180,1111113505,5,1011241
1004685,18624,1111113506,1,1011174
1004686,22518,1111113507,3,1011292
1004687,30306,1111113508,5,1011208
1004688,44584,1111113509,3,1011276
1004689,54968,1111113510,4,1011228
1004690,31604,1111113511,7,1011219
1004691,32902,1111113512,6,1011192
1004692,35498,1111111372,2,1011287
1004693,35498,1111111372,10,1011303
1004694,35498,1111111372,4,1011183
1004695,25114,1111113513,4,1011161
1004696,43286,1111113514,8,1011223
1004697,29008,1111113515,2,1011271
1004698,26412,1111113516,6,1011114
1004699,38094,1111111373,1,1011139
1004700,38094,1111111373,9,1011137
1004701,38094,1111111373,5,1011207
1004702,38094,1111111373,6,1011121
1004703,38094,1111111373,1,1011280
1004704,52372,1111113517,10,1011230
1004705,21220,1111113518,8,1011313
1004706,45882,1111113519,3,1011232
1004707,40690,1111113520,10,1011147
1004708,13432,1111113521,10,1011116
1004709,39392,1111111374,5,1011290
1004710,39392,1111111374,4,1011117
1004711,39392,1111111374,7,1011237
1004712,39392,1111111374,1,1011169
1004713,39392,1111111374,9,1011275
1004714,39392,1111111374,9,1011158
1004715,41988,1111113522,10,1011283
1004716,49776,1111113523,7,1011270
1004717,17326,1111113524,5,1011132
1004718,36796,1111111375,10,1011118
1004719,36796,1111111375,7,1011199
1004720,36796,1111111375,9,1011144
1004721,36796,1111111375,8,1011245
1004722,36796,1111111375,9,1011288
1004723,26412,1111113525,3,1011277
1004724,21220,1111113526,10,1011299
1004725,32902,1111113527,6,1011214
1004726,53670,1111113528,10,1011297
1004727,14730,1111113529,1,1011278
1004728,38094,1111113530,9,1011210
1004729,45882,1111113531,4,1011134
1004730,54968,1111113532,5,1011308
1004731,30306,1111113533,1,1011180
1004732,18624,1111113534,7,1011179
1004733,35498,1111113535,8,1011218
1004734,29008,1111113536,5,1011172
1004735,41988,1111113537,8,1011111
1004736,23816,1111113538,9,1011314
1004737,40690,1111111376,5,1011173
1004738,40690,1111111376,2,1011266
1004739,40690,1111111376,6,1011153
1004740,40690,1111111376,10,1011168
1004741,40690,1111111376,9,1011124
1004742,40690,1111111376,8,1011195
1004743,40690,1111111376,2,1011162
1004744,40690,1111111376,9,1011250
1004745,40690,1111111376,3,1011154
1004746,40690,1111111376,4,1011181
1004747,40690,1111111376,5,1011175
1004748,40690,1111111376,7,1011318
1004749,39392,1111113539,8,1011319
1004750,43286,1111113540,7,1011187
1004751,25114,1111113541,6,1011268
1004752,52372,1111113542,2,1011197
1004753,51074,1111113543,5,1011254
1004754,12134,1111113544,4,1011259
1004755,26412,1111113545,8,1011309
1004756,21220,1111113546,7,1011244
1004757,32902,1111113547,3,1011166
1004758,53670,1111113548,10,1011255
1004759,14730,1111113549,10,1011126
1004760,38094,1111113550,6,1011170
1004761,45882,1111113551,8,1011243
1004762,54968,1111113552,6,1011135
1004763,30306,1111113553,3,1011273
1004764,18624,1111113554,7,1011324
1004765,35498,1111113555,5,1011138
1004766,29008,1111111377,10,1011247
1004767,29008,1111111377,7,1011246
1004768,29008,1111111377,8,1011189
1004769,29008,1111111377,7,1011321
1004770,29008,1111111377,5,1011282
1004771,29008,1111111377,10,1011211
1004772,29008,1111111377,8,1011142
1004773,29008,1111111377,2,1011224
1004774,29008,1111111377,3,1011133
1004775,29008,1111111377,9,1011284
1004776,19922,1111113556,2,1011191
1004777,22518,1111113557,4,1011253
1004778,44584,1111113558,6,1011298
1004779,48478,1111113559,10,1011221
1004780,16028,1111113560,6,1011272
1004781,39392,1111113561,4,1011304
1004782,43286,1111113562,8,1011262
1004783,25114,1111111378,7,1011279
1004784,25114,1111111378,6,1011182
1004785,25114,1111111378,7,1011305
1004786,25114,1111111378,5,1011233
1004787,27710,1111113563,10,1011234
1004788,13432,1111113564,4,1011145
1004789,39392,1111113565,6,1011285
1004790,32902,1111113566,1,1011160
1004791,17326,1111113567,10,1011295
1004792,48478,1111113568,5,1011184
1004793,27710,1111113569,9,1011301
1004794,22518,1111113570,6,1011165
1004795,40690,1111113571,9,1011176
1004796,36796,1111113572,8,1011157
1004797,44584,1111113573,4,1011326
1004798,52372,1111113574,7,1011322
1004799,23816,1111113575,5,1011212
1004800,13432,1111113576,9,1011119
1004801,53670,1111113577,7,1011215
1004802,41988,1111113578,3,1011163
1004803,12134,1111113579,4,1011323
1004804,21220,1111111379,8,1011148
1004805,21220,1111111379,1,1011265
1004806,21220,1111111379,3,1011198
1004807,21220,1111111379,3,1011256
1004808,21220,1111111379,6,1011252
1004809,21220,1111111379,5,1011307
1004810,35498,1111113580,3,1011312
1004811,34200,1111113581,8,1011193
1004812,26412,1111113582,1,1011131
1004813,25114,1111113583,5,1011306
1004814,14730,1111113584,8,1011235
1004815,49776,1111113585,8,1011149
1004816,43286,1111113586,2,1011143
1004817,16028,1111113587,9,1011146
1004818,54968,1111113588,10,1011185
1004819,19922,1111113589,9,1011216
1004820,45882,1111113590,7,1011225
1004821,31604,1111113591,10,1011112
1004822,51074,1111111380,2,1011122
1004823,51074,1111111380,6,1011213
1004824,51074,1111111380,1,1011115
1004825,51074,1111111380,3,1011220
1004826,51074,1111111380,6,1011152
1004827,51074,1111111380,10,1011136
1004828,51074,1111111380,9,1011296
1004829,51074,1111111380,1,1011281
1004830,51074,1111111380,2,1011188
1004831,53670,1111111381,4,1011178
1004832,53670,1111111381,7,1011130
1004833,53670,1111111381,4,1011203
1004834,53670,1111111381,5,1011194
1004835,53670,1111111381,3,1011257
1004836,36796,1111113592,7,1011264
1004837,12134,1111113593,10,1011239
1004838,34200,1111113594,10,1011286
1004839,48478,1111113595,2,1011251
1004840,22518,1111113596,5,1011242
1004841,38094,1111113597,7,1011289
1004842,32902,1111113598,1,1011291
1004843,49776,1111113599,8,1011238
1004844,14730,1111113600,10,1011310
1004845,17326,1111113601,10,1011302
1004846,43286,1111113602,7,1011186
1004847,21220,1111113603,2,1011317
1004848,51074,1111113604,9,1011171
1004849,40690,1111111382,9,1011229
1004850,40690,1111111382,1,1011269
1004851,40690,1111111382,5,1011151
1004852,40690,1111111382,9,1011125
1004853,40690,1111111382,9,1011261
1004854,40690,1111111382,10,1011123
1004855,40690,1111111382,3,1011159
1004856,40690,1111111382,8,1011206
1004857,40690,1111111382,8,1011200
1004858,35498,1111113605,4,1011217
1004859,52372,1111113606,6,1011300
1004860,54968,1111113607,1,1011164
1004861,45882,1111113608,2,1011260
1004862,31604,1111111383,10,1011249
1004863,31604,1111111383,5,1011167
1004864,31604,1111111383,5,1011129
1004865,31604,1111111383,5,1011177
1004866,31604,1111111383,5,1011267
1004867,31604,1111111383,7,1011311
1004868,31604,1111111383,9,1011156
1004869,31604,1111111383,7,1011190
1004870,31604,1111111383,3,1011320
1004871,53670,1111113609,9,1011315
1004872,13432,1111113610,9,1011113
1004873,19922,1111113611,8,1011128
1004874,25114,1111113612,4,1011141
1004875,23816,1111113613,7,1011227
1004876,36796,1111113614,3,1011274
1004877,12134,1111113615,10,1011204
1004878,34200,1111113616,5,1011240
1004879,48478,1111113617,7,1011140
1004880,22518,1111113618,5,1011294
1004881,38094,1111113619,9,1011205
1004882,32902,1111113620,10,1011196
1004883,49776,1111113621,8,1011120
1004884,14730,1111111384,7,1011209
1004885,14730,1111111384,6,1011226
1004886,14730,1111111384,7,1011127
1004887,14730,1111111384,10,1011155
1004888,14730,1111111384,6,1011150
1004889,14730,1111111384,2,1011293
1004890,14730,1111111384,1,1011316
1004891,14730,1111111384,3,1011201
1004892,14730,1111111384,4,1011325
1004893,29008,1111113622,9,1011231
1004894,30306,1111113623,6,1011263
1004895,16028,1111113624,8,1011236
1004896,27710,1111113625,7,1011202
1004897,44584,1111113626,8,1011222
1004898,35498,1111113627,6,1011248
1004899,52372,1111113628,8,1011258
1004900,54968,1111113629,2,1011171
1004901,45882,1111113630,3,1011258
1004902,31604,1111113631,8,1011121
1004903,47180,1111113632,4,1011116
1004904,26412,1111111385,8,1011254
1004905,26412,1111111385,2,1011286
1004906,26412,1111111385,6,1011260
1004907,26412,1111111385,6,1011129
1004908,26412,1111111385,1,1011307
1004909,26412,1111111385,5,1011235
1004910,26412,1111111385,3,1011155
1004911,26412,1111111385,4,1011244
1004912,35498,1111113633,10,1011251
1004913,45882,1111113634,2,1011276
1004914,54968,1111113635,6,1011309
1004915,30306,1111113636,8,1011184
1004916,47180,1111113637,6,1011134
1004917,53670,1111113638,10,1011178
1004918,13432,1111113639,7,1011221
1004919,36796,1111113640,5,1011147
1004920,38094,1111113641,4,1011215
1004921,39392,1111113642,8,1011293
1004922,49776,1111113643,4,1011174
1004923,18624,1111113644,10,1011120
